name,prefix,zone
Bosnia & Herzegovina-Fixed SRPSKE_3875963,3875963,1314
Bosnia & Herzegovina-Fixed SRPSKE_3875986,3875986,1314
Bosnia & Herzegovina-Mobile BHT_3876031,3876031,1315
Bosnia & Herzegovina-Mobile BHT_3876032,3876032,1315
Bosnia & Herzegovina-Mobile BHT_3876033,3876033,1315
Bosnia & Herzegovina-Mobile BHT_3876034,3876034,1315
Bosnia & Herzegovina-Mobile BHT_3876038,3876038,1315
Bosnia & Herzegovina-Mobile BHT_3876039,3876039,1315
Bosnia & Herzegovina-Mobile BHT_38761,38761,1315
Bosnia & Herzegovina-Mobile BHT_38762,38762,1315
Bosnia & Herzegovina-Mobile Eronet_38763,38763,1316
Bosnia & Herzegovina-Mobile Eronet_38764,38764,1316
Bosnia & Herzegovina-Mobile Others_3876,3876,2358
Bosnia & Herzegovina-Mobile Srpske_38765,38765,1317
Bosnia & Herzegovina-Mobile Srpske_38766,38766,1317
Bosnia & Herzegovina-Mobile Srpske_38767,38767,1317
Botswana_267,267,1318
Botswana-Mobile MTN_26771,26771,1319
Botswana-Mobile MTN_267740,267740,1319
Botswana-Mobile MTN_267741,267741,1319
Botswana-Mobile MTN_267742,267742,1319
Botswana-Mobile MTN_267745,267745,1319
Botswana-Mobile MTN_267746,267746,1319
Botswana-Mobile MTN_267747,267747,1319
Botswana-Mobile MTN_267754,267754,1319
Botswana-Mobile MTN_267755,267755,1319
Botswana-Mobile MTN_267756,267756,1319
Botswana-Mobile MTN_267759,267759,1319
Botswana-Mobile MTN_267760,267760,1319
Botswana-Mobile MTN_267761,267761,1319
Botswana-Mobile MTN_267762,267762,1319
Botswana-Mobile MTN_267766,267766,1319
Botswana-Mobile MTN_267767,267767,1319
Botswana-Mobile MTN_267770,267770,1319
Botswana-Mobile MTN_267771,267771,1319
Botswana-Mobile MTN_267776,267776,1319
Botswana-Mobile MTN_267777,267777,1319
Botswana-Mobile Orange_26772,26772,1320
Botswana-Mobile Orange_267743,267743,1320
Botswana-Mobile Orange_267744,267744,1320
Botswana-Mobile Orange_267748,267748,1320
Botswana-Mobile Orange_267750,267750,1320
Botswana-Mobile Orange_267751,267751,1320
Botswana-Mobile Orange_267752,267752,1320
Botswana-Mobile Orange_267753,267753,1320
Botswana-Mobile Orange_267757,267757,1320
Botswana-Mobile Orange_267763,267763,1320
Botswana-Mobile Orange_267764,267764,1320
Botswana-Mobile Orange_267765,267765,1320
Botswana-Mobile Orange_267769,267769,1320
Botswana-Mobile Orange_2677920,2677920,1320
Botswana-Mobile Others_2677,2677,1321
Brazil_55,55,1322
Brazil-Fixed Cities_5519,5519,1323
Brazil-Fixed Cities_55190,55190,1323
Brazil-Fixed Cities_55191,55191,1323
Brazil-Fixed Cities_55192,55192,1323
Brazil-Fixed Cities_55193,55193,1323
Brazil-Fixed Cities_55194,55194,1323
Brazil-Fixed Cities_55195,55195,1323
Brazil-Fixed Cities_5527,5527,1323
Brazil-Fixed Cities_55271,55271,1323
Brazil-Fixed Cities_55272,55272,1323
Brazil-Fixed Cities_55273,55273,1323
Brazil-Fixed Cities_55274,55274,1323
Brazil-Fixed Cities_55275,55275,1323
Brazil-Fixed Cities_5531,5531,1323
Brazil-Fixed Cities_5533,5533,1323
Brazil-Fixed Cities_55331,55331,1323
Brazil-Fixed Cities_55332,55332,1323
Brazil-Fixed Cities_55333,55333,1323
Brazil-Fixed Cities_55334,55334,1323
Brazil-Fixed Cities_55335,55335,1323
Brazil-Fixed Cities_5541,5541,1323
Brazil-Fixed Cities_5548,5548,1323
Brazil-Fixed Cities_5551,5551,1323
Brazil-Fixed Cities_5561,5561,1323
Brazil-Fixed Cities_55612,55612,1323
Brazil-Fixed Cities_55613,55613,1323
Brazil-Fixed Cities_55614,55614,1323
Brazil-Fixed Cities_5562,5562,1323
Brazil-Fixed Cities_5581,5581,1323
Brazil-Fixed Cities_5585,5585,1323
Brazil-Fixed Cities_55851,55851,1323
Brazil-Fixed Cities_55852,55852,1323
Brazil-Fixed Cities_55853,55853,1323
Brazil-Fixed Cities_55854,55854,1323
Brazil-Fixed Cities_55855,55855,1323
Brazil-Fixed Cities_55911,55911,1323
Brazil-Fixed Cities_55912,55912,1323
Brazil-Fixed Cities_55913,55913,1323
Brazil-Fixed Cities_55914,55914,1323
Brazil-Fixed Cities_55915,55915,1323
Brazil-Fixed Rio de Janeiro_55210,55210,1324
Brazil-Fixed Rio de Janeiro_55211,55211,1324
Brazil-Fixed Rio de Janeiro_55212,55212,1324
Brazil-Fixed Rio de Janeiro_55213,55213,1324
Brazil-Fixed Rio de Janeiro_55214,55214,1324
Brazil-Fixed Rio de Janeiro_55215,55215,1324
Brazil-Fixed Salvador_55711,55711,1325
Brazil-Fixed Salvador_55712,55712,1325
Brazil-Fixed Salvador_55713,55713,1325
Brazil-Fixed Salvador_55714,55714,1325
Brazil-Fixed Salvador_55715,55715,1325
Brazil-Fixed Sao Paulo_55112,55112,1326
Brazil-Fixed Sao Paulo_55113,55113,1326
Brazil-Fixed Sao Paulo_55114,55114,1326
Brazil-Mobile Others_55007,55007,1327
Brazil-Mobile Others_55008,55008,1327
Brazil-Mobile Others_55009,55009,1327
Brazil-Mobile Others_55017,55017,1327
Brazil-Mobile Others_55018,55018,1327
Brazil-Mobile Others_55019,55019,1327
Brazil-Mobile Others_55027,55027,1327
Brazil-Mobile Others_55028,55028,1327
Brazil-Mobile Others_55029,55029,1327
Brazil-Mobile Others_55037,55037,1327
Brazil-Mobile Others_55038,55038,1327
Brazil-Mobile Others_55039,55039,1327
Brazil-Mobile Others_55047,55047,1327
Brazil-Mobile Others_55048,55048,1327
Brazil-Mobile Others_55049,55049,1327
Brazil-Mobile Others_55057,55057,1327
Brazil-Mobile Others_55058,55058,1327
Brazil-Mobile Others_55059,55059,1327
Brazil-Mobile Others_55067,55067,1327
Brazil-Mobile Others_55068,55068,1327
Brazil-Mobile Others_55069,55069,1327
Brazil-Mobile Others_55077,55077,1327
Brazil-Mobile Others_55078,55078,1327
Brazil-Mobile Others_55079,55079,1327
Brazil-Mobile Others_55087,55087,1327
Brazil-Mobile Others_55088,55088,1327
Brazil-Mobile Others_55089,55089,1327
Brazil-Mobile Others_55097,55097,1327
Brazil-Mobile Others_55098,55098,1327
Brazil-Mobile Others_55099,55099,1327
Brazil-Mobile Others_55107,55107,1327
Brazil-Mobile Others_55108,55108,1327
Brazil-Mobile Others_55109,55109,1327
Brazil-Mobile Others_55115020,55115020,1327
Brazil-Mobile Others_55115023,55115023,1327
Brazil-Mobile Others_55115024,55115024,1327
Brazil-Mobile Others_55115025,55115025,1327
Brazil-Mobile Others_55115026,55115026,1327
Brazil-Mobile Others_55115027,55115027,1327
Brazil-Mobile Others_55115028,55115028,1327
Brazil-Mobile Others_55115030,55115030,1327
Brazil-Mobile Others_55115037,55115037,1327
Brazil-Mobile Others_55115038,55115038,1327
Brazil-Mobile Others_55115039,55115039,1327
Brazil-Mobile Others_55115040,55115040,1327
Brazil-Mobile Others_55115043,55115043,1327
Brazil-Mobile Others_55115047,55115047,1327
Brazil-Mobile Others_55115048,55115048,1327
Brazil-Mobile Others_55115050,55115050,1327
Brazil-Mobile Others_55115057,55115057,1327
Brazil-Mobile Others_55115059,55115059,1327
Brazil-Mobile Others_55115064,55115064,1327
Brazil-Mobile Others_55115075,55115075,1327
Brazil-Mobile Others_55115076,55115076,1327
Brazil-Mobile Others_551152,551152,1327
Brazil-Mobile Others_551153,551153,1327
Brazil-Mobile Others_551154,551154,1327
Brazil-Mobile Others_551155,551155,1327
Brazil-Mobile Others_551157,551157,1327
Brazil-Mobile Others_551158,551158,1327
Brazil-Mobile Others_55116,55116,1327
Brazil-Mobile Others_55117,55117,1327
Brazil-Mobile Others_55118,55118,1327
Brazil-Mobile Others_55119,55119,1327
Brazil-Mobile Others_55126,55126,1327
Brazil-Mobile Others_55127,55127,1327
Brazil-Mobile Others_55128,55128,1327
Brazil-Mobile Others_55129,55129,1327
Brazil-Mobile Others_55136,55136,1327
Brazil-Mobile Others_55137,55137,1327
Brazil-Mobile Others_55138,55138,1327
Brazil-Mobile Others_55139,55139,1327
Brazil-Mobile Others_55146,55146,1327
Brazil-Mobile Others_55147,55147,1327
Brazil-Mobile Others_55148,55148,1327
Brazil-Mobile Others_55149,55149,1327
Brazil-Mobile Others_55156,55156,1327
Brazil-Mobile Others_55157,55157,1327
Brazil-Mobile Others_55158,55158,1327
Brazil-Mobile Others_55159,55159,1327
Brazil-Mobile Others_55166,55166,1327
Brazil-Mobile Others_55167,55167,1327
Brazil-Mobile Others_55168,55168,1327
Brazil-Mobile Others_55169,55169,1327
Brazil-Mobile Others_55176,55176,1327
Brazil-Mobile Others_55177,55177,1327
Brazil-Mobile Others_55178,55178,1327
Brazil-Mobile Others_55179,55179,1327
Brazil-Mobile Others_55186,55186,1327
Brazil-Mobile Others_55187,55187,1327
Brazil-Mobile Others_55188,55188,1327
Brazil-Mobile Others_55189,55189,1327
Brazil-Mobile Others_55196,55196,1327
Brazil-Mobile Others_55197,55197,1327
Brazil-Mobile Others_55198,55198,1327
Brazil-Mobile Others_55199,55199,1327
Brazil-Mobile Others_55207,55207,1327
Brazil-Mobile Others_55208,55208,1327
Brazil-Mobile Others_55209,55209,1327
Brazil-Mobile Others_55216,55216,1327
Brazil-Mobile Others_55217,55217,1327
Brazil-Mobile Others_55218,55218,1327
Brazil-Mobile Others_55219,55219,1327
Brazil-Mobile Others_55226,55226,1327
Brazil-Mobile Others_55227,55227,1327
Brazil-Mobile Others_55228,55228,1327
Brazil-Mobile Others_55229,55229,1327
Brazil-Mobile Others_55236,55236,1327
Brazil-Mobile Others_55237,55237,1327
Brazil-Mobile Others_55238,55238,1327
Brazil-Mobile Others_55239,55239,1327
Brazil-Mobile Others_55246,55246,1327
Brazil-Mobile Others_55247,55247,1327
Brazil-Mobile Others_55248,55248,1327
Brazil-Mobile Others_55249,55249,1327
Brazil-Mobile Others_55256,55256,1327
Brazil-Mobile Others_55257,55257,1327
Brazil-Mobile Others_55258,55258,1327
Brazil-Mobile Others_55259,55259,1327
Brazil-Mobile Others_55266,55266,1327
Brazil-Mobile Others_55267,55267,1327
Brazil-Mobile Others_55268,55268,1327
Brazil-Mobile Others_55269,55269,1327
Brazil-Mobile Others_55276,55276,1327
Brazil-Mobile Others_55277,55277,1327
Brazil-Mobile Others_55278,55278,1327
Brazil-Mobile Others_55279,55279,1327
Brazil-Mobile Others_55286,55286,1327
Brazil-Mobile Others_55287,55287,1327
Brazil-Mobile Others_55288,55288,1327
Brazil-Mobile Others_55289,55289,1327
Brazil-Mobile Others_55296,55296,1327
Brazil-Mobile Others_55297,55297,1327
Brazil-Mobile Others_55298,55298,1327
Brazil-Mobile Others_55299,55299,1327
Brazil-Mobile Others_55307,55307,1327
Brazil-Mobile Others_55308,55308,1327
Brazil-Mobile Others_55309,55309,1327
Brazil-Mobile Others_55316,55316,1327
Brazil-Mobile Others_55317,55317,1327
Brazil-Mobile Others_55318,55318,1327
Brazil-Mobile Others_55319,55319,1327
Brazil-Mobile Others_55326,55326,1327
Brazil-Mobile Others_55327,55327,1327
Brazil-Mobile Others_55328,55328,1327
Brazil-Mobile Others_55329,55329,1327
Brazil-Mobile Others_55336,55336,1327
Brazil-Mobile Others_55337,55337,1327
Brazil-Mobile Others_55338,55338,1327
Brazil-Mobile Others_55339,55339,1327
Brazil-Mobile Others_55346,55346,1327
Brazil-Mobile Others_55347,55347,1327
Brazil-Mobile Others_55348,55348,1327
Brazil-Mobile Others_55349,55349,1327
Brazil-Mobile Others_55356,55356,1327
Brazil-Mobile Others_55357,55357,1327
Brazil-Mobile Others_55358,55358,1327
Brazil-Mobile Others_55359,55359,1327
Brazil-Mobile Others_55366,55366,1327
Brazil-Mobile Others_55367,55367,1327
Brazil-Mobile Others_55368,55368,1327
Brazil-Mobile Others_55369,55369,1327
Brazil-Mobile Others_55376,55376,1327
Brazil-Mobile Others_55377,55377,1327
Brazil-Mobile Others_55378,55378,1327
Brazil-Mobile Others_55379,55379,1327
Brazil-Mobile Others_55386,55386,1327
Brazil-Mobile Others_55387,55387,1327
Brazil-Mobile Others_55388,55388,1327
Brazil-Mobile Others_55389,55389,1327
Brazil-Mobile Others_55396,55396,1327
Brazil-Mobile Others_55397,55397,1327
Brazil-Mobile Others_55398,55398,1327
Brazil-Mobile Others_55399,55399,1327
Brazil-Mobile Others_55407,55407,1327
Brazil-Mobile Others_55408,55408,1327
Brazil-Mobile Others_55409,55409,1327
Brazil-Mobile Others_55416,55416,1327
Brazil-Mobile Others_55417,55417,1327
Brazil-Mobile Others_55418,55418,1327
Brazil-Mobile Others_55419,55419,1327
Brazil-Mobile Others_55426,55426,1327
Brazil-Mobile Others_55427,55427,1327
Brazil-Mobile Others_55428,55428,1327
Brazil-Mobile Others_55429,55429,1327
Brazil-Mobile Others_55436,55436,1327
Brazil-Mobile Others_55437,55437,1327
Brazil-Mobile Others_55438,55438,1327
Brazil-Mobile Others_55439,55439,1327
Brazil-Mobile Others_55446,55446,1327
Brazil-Mobile Others_55447,55447,1327
Brazil-Mobile Others_55448,55448,1327
Brazil-Mobile Others_55449,55449,1327
Brazil-Mobile Others_55456,55456,1327
Brazil-Mobile Others_55457,55457,1327
Brazil-Mobile Others_55458,55458,1327
Brazil-Mobile Others_55459,55459,1327
Brazil-Mobile Others_55466,55466,1327
Brazil-Mobile Others_55467,55467,1327
Brazil-Mobile Others_55468,55468,1327
Brazil-Mobile Others_55469,55469,1327
Brazil-Mobile Others_55476,55476,1327
Brazil-Mobile Others_55477,55477,1327
Brazil-Mobile Others_55478,55478,1327
Brazil-Mobile Others_55479,55479,1327
Brazil-Mobile Others_55486,55486,1327
Brazil-Mobile Others_55487,55487,1327
Brazil-Mobile Others_55488,55488,1327
Brazil-Mobile Others_55489,55489,1327
Brazil-Mobile Others_55496,55496,1327
Brazil-Mobile Others_55497,55497,1327
Brazil-Mobile Others_55498,55498,1327
Brazil-Mobile Others_55499,55499,1327
Brazil-Mobile Others_55507,55507,1327
Brazil-Mobile Others_55508,55508,1327
Brazil-Mobile Others_55509,55509,1327
Brazil-Mobile Others_55516,55516,1327
Brazil-Mobile Others_55517,55517,1327
Brazil-Mobile Others_55518,55518,1327
Brazil-Mobile Others_55519,55519,1327
Brazil-Mobile Others_55526,55526,1327
Brazil-Mobile Others_55527,55527,1327
Brazil-Mobile Others_55528,55528,1327
Brazil-Mobile Others_55529,55529,1327
Brazil-Mobile Others_55536,55536,1327
Brazil-Mobile Others_55537,55537,1327
Brazil-Mobile Others_55538,55538,1327
Brazil-Mobile Others_55539,55539,1327
Brazil-Mobile Others_55546,55546,1327
Brazil-Mobile Others_55547,55547,1327
Brazil-Mobile Others_55548,55548,1327
Brazil-Mobile Others_55549,55549,1327
Brazil-Mobile Others_55556,55556,1327
Brazil-Mobile Others_55557,55557,1327
Brazil-Mobile Others_55558,55558,1327
Brazil-Mobile Others_55559,55559,1327
Brazil-Mobile Others_55566,55566,1327
Brazil-Mobile Others_55567,55567,1327
Brazil-Mobile Others_55568,55568,1327
Brazil-Mobile Others_55569,55569,1327
Brazil-Mobile Others_55576,55576,1327
Brazil-Mobile Others_55577,55577,1327
Brazil-Mobile Others_55578,55578,1327
Brazil-Mobile Others_55579,55579,1327
Brazil-Mobile Others_55586,55586,1327
Brazil-Mobile Others_55587,55587,1327
Brazil-Mobile Others_55588,55588,1327
Brazil-Mobile Others_55589,55589,1327
Brazil-Mobile Others_55596,55596,1327
Brazil-Mobile Others_55597,55597,1327
Brazil-Mobile Others_55598,55598,1327
Brazil-Mobile Others_55599,55599,1327
Brazil-Mobile Others_55607,55607,1327
Brazil-Mobile Others_55608,55608,1327
Brazil-Mobile Others_55609,55609,1327
Brazil-Mobile Others_55616,55616,1327
Brazil-Mobile Others_55617,55617,1327
Brazil-Mobile Others_55618,55618,1327
Brazil-Mobile Others_55619,55619,1327
Brazil-Mobile Others_55626,55626,1327
Brazil-Mobile Others_55627,55627,1327
Brazil-Mobile Others_55628,55628,1327
Brazil-Mobile Others_55629,55629,1327
Brazil-Mobile Others_55636,55636,1327
Brazil-Mobile Others_55637,55637,1327
Brazil-Mobile Others_55638,55638,1327
Brazil-Mobile Others_55639,55639,1327
Brazil-Mobile Others_55646,55646,1327
Brazil-Mobile Others_55647,55647,1327
Brazil-Mobile Others_55648,55648,1327
Brazil-Mobile Others_55649,55649,1327
Brazil-Mobile Others_55656,55656,1327
Brazil-Mobile Others_55657,55657,1327
Brazil-Mobile Others_55658,55658,1327
Brazil-Mobile Others_55659,55659,1327
Brazil-Mobile Others_55664,55664,1327
Brazil-Mobile Others_55666,55666,1327
Brazil-Mobile Others_55667,55667,1327
Brazil-Mobile Others_55668,55668,1327
Brazil-Mobile Others_55669,55669,1327
Brazil-Mobile Others_55676,55676,1327
Brazil-Mobile Others_55677,55677,1327
Brazil-Mobile Others_55678,55678,1327
Brazil-Mobile Others_55679,55679,1327
Brazil-Mobile Others_55686,55686,1327
Brazil-Mobile Others_55687,55687,1327
Brazil-Mobile Others_55688,55688,1327
Brazil-Mobile Others_55689,55689,1327
Brazil-Mobile Others_55696,55696,1327
Brazil-Mobile Others_55697,55697,1327
Brazil-Mobile Others_55698,55698,1327
Brazil-Mobile Others_55699,55699,1327
Brazil-Mobile Others_55707,55707,1327
Brazil-Mobile Others_55708,55708,1327
Brazil-Mobile Others_55709,55709,1327
Brazil-Mobile Others_55716,55716,1327
Brazil-Mobile Others_55717,55717,1327
Brazil-Mobile Others_55718,55718,1327
Brazil-Mobile Others_55719,55719,1327
Brazil-Mobile Others_55726,55726,1327
Brazil-Mobile Others_55727,55727,1327
Brazil-Mobile Others_55728,55728,1327
Brazil-Mobile Others_55729,55729,1327
Brazil-Mobile Others_55736,55736,1327
Brazil-Mobile Others_55737,55737,1327
Brazil-Mobile Others_55738,55738,1327
Brazil-Mobile Others_55739,55739,1327
Brazil-Mobile Others_55746,55746,1327
Brazil-Mobile Others_55747,55747,1327
Brazil-Mobile Others_55748,55748,1327
Brazil-Mobile Others_55749,55749,1327
Brazil-Mobile Others_55756,55756,1327
Brazil-Mobile Others_55757,55757,1327
Brazil-Mobile Others_55758,55758,1327
Brazil-Mobile Others_55759,55759,1327
Brazil-Mobile Others_55766,55766,1327
Brazil-Mobile Others_55767,55767,1327
Brazil-Mobile Others_55768,55768,1327
Brazil-Mobile Others_55769,55769,1327
Brazil-Mobile Others_55776,55776,1327
Brazil-Mobile Others_55777,55777,1327
Brazil-Mobile Others_55778,55778,1327
Brazil-Mobile Others_55779,55779,1327
Brazil-Mobile Others_55786,55786,1327
Brazil-Mobile Others_55787,55787,1327
Brazil-Mobile Others_55788,55788,1327
Brazil-Mobile Others_55789,55789,1327
Brazil-Mobile Others_55796,55796,1327
Brazil-Mobile Others_55797,55797,1327
Brazil-Mobile Others_55798,55798,1327
Brazil-Mobile Others_55799,55799,1327
Brazil-Mobile Others_55807,55807,1327
Brazil-Mobile Others_55808,55808,1327
Brazil-Mobile Others_55809,55809,1327
Brazil-Mobile Others_55816,55816,1327
Brazil-Mobile Others_55817,55817,1327
Brazil-Mobile Others_55818,55818,1327
Brazil-Mobile Others_55819,55819,1327
Brazil-Mobile Others_55826,55826,1327
Brazil-Mobile Others_55827,55827,1327
Brazil-Mobile Others_55828,55828,1327
Brazil-Mobile Others_55829,55829,1327
Brazil-Mobile Others_55836,55836,1327
Brazil-Mobile Others_55837,55837,1327
Brazil-Mobile Others_55838,55838,1327
Brazil-Mobile Others_55839,55839,1327
Brazil-Mobile Others_55846,55846,1327
Brazil-Mobile Others_55847,55847,1327
Brazil-Mobile Others_55848,55848,1327
Brazil-Mobile Others_55849,55849,1327
Brazil-Mobile Others_55856,55856,1327
Brazil-Mobile Others_55857,55857,1327
Brazil-Mobile Others_55858,55858,1327
Brazil-Mobile Others_55859,55859,1327
Brazil-Mobile Others_55866,55866,1327
Brazil-Mobile Others_55867,55867,1327
Brazil-Mobile Others_55868,55868,1327
Brazil-Mobile Others_55869,55869,1327
Brazil-Mobile Others_55876,55876,1327
Brazil-Mobile Others_55877,55877,1327
Brazil-Mobile Others_55878,55878,1327
Brazil-Mobile Others_55879,55879,1327
Brazil-Mobile Others_55886,55886,1327
Brazil-Mobile Others_55887,55887,1327
Brazil-Mobile Others_55888,55888,1327
Brazil-Mobile Others_55889,55889,1327
Brazil-Mobile Others_55896,55896,1327
Brazil-Mobile Others_55897,55897,1327
Brazil-Mobile Others_55898,55898,1327
Brazil-Mobile Others_55899,55899,1327
Brazil-Mobile Others_55907,55907,1327
Brazil-Mobile Others_55908,55908,1327
Brazil-Mobile Others_55909,55909,1327
Brazil-Mobile Others_55916,55916,1327
Brazil-Mobile Others_55917,55917,1327
Brazil-Mobile Others_55918,55918,1327
Brazil-Mobile Others_55919,55919,1327
Brazil-Mobile Others_55926,55926,1327
Brazil-Mobile Others_55927,55927,1327
Brazil-Mobile Others_55928,55928,1327
Brazil-Mobile Others_55929,55929,1327
Brazil-Mobile Others_55936,55936,1327
Brazil-Mobile Others_55937,55937,1327
Brazil-Mobile Others_55938,55938,1327
Brazil-Mobile Others_55939,55939,1327
Brazil-Mobile Others_55946,55946,1327
Brazil-Mobile Others_55947,55947,1327
Brazil-Mobile Others_55948,55948,1327
Brazil-Mobile Others_55949,55949,1327
Brazil-Mobile Others_55956,55956,1327
Brazil-Mobile Others_55957,55957,1327
Brazil-Mobile Others_55958,55958,1327
Brazil-Mobile Others_55959,55959,1327
Brazil-Mobile Others_55966,55966,1327
Brazil-Mobile Others_55967,55967,1327
Brazil-Mobile Others_55968,55968,1327
Brazil-Mobile Others_55969,55969,1327
Brazil-Mobile Others_55976,55976,1327
Brazil-Mobile Others_55977,55977,1327
Brazil-Mobile Others_55978,55978,1327
Brazil-Mobile Others_55979,55979,1327
Brazil-Mobile Others_55986,55986,1327
Brazil-Mobile Others_55987,55987,1327
Brazil-Mobile Others_55988,55988,1327
Brazil-Mobile Others_55989,55989,1327
Brazil-Mobile Others_55996,55996,1327
Brazil-Mobile Others_55997,55997,1327
Brazil-Mobile Others_55998,55998,1327
Brazil-Mobile Others_55999,55999,1327
Brazil-Mobile TIM_551151,551151,1328
Brazil-Mobile TIM_5511547,5511547,1328
Brazil-Mobile TIM_5511548,5511548,1328
Brazil-Mobile TIM_5511549,5511549,1328
Brazil-Mobile TIM_5511578,5511578,1328
Brazil-Mobile TIM_5511579,5511579,1328
Brazil-Mobile TIM_551159,551159,1328
Brazil-Mobile TIM_5511606,5511606,1328
Brazil-Mobile TIM_5511607,5511607,1328
Brazil-Mobile TIM_55116080,55116080,1328
Brazil-Mobile TIM_55116081,55116081,1328
Brazil-Mobile TIM_55116082,55116082,1328
Brazil-Mobile TIM_55116083,55116083,1328
Brazil-Mobile TIM_55116084,55116084,1328
Brazil-Mobile TIM_55116085,55116085,1328
Brazil-Mobile TIM_5511634,5511634,1328
Brazil-Mobile TIM_5511635,5511635,1328
Brazil-Mobile TIM_5511636,5511636,1328
Brazil-Mobile TIM_5511642,5511642,1328
Brazil-Mobile TIM_5511643,5511643,1328
Brazil-Mobile TIM_5511644,5511644,1328
Brazil-Mobile TIM_5511645,5511645,1328
Brazil-Mobile TIM_5511646,5511646,1328
Brazil-Mobile TIM_55116827,55116827,1328
Brazil-Mobile TIM_55116828,55116828,1328
Brazil-Mobile TIM_55116829,55116829,1328
Brazil-Mobile TIM_5511683,5511683,1328
Brazil-Mobile TIM_5511701,5511701,1328
Brazil-Mobile TIM_5511702,5511702,1328
Brazil-Mobile TIM_5511703,5511703,1328
Brazil-Mobile TIM_5511704,5511704,1328
Brazil-Mobile TIM_55117050,55117050,1328
Brazil-Mobile TIM_55117051,55117051,1328
Brazil-Mobile TIM_5511795,5511795,1328
Brazil-Mobile TIM_55117960,55117960,1328
Brazil-Mobile TIM_55117961,55117961,1328
Brazil-Mobile TIM_55117962,55117962,1328
Brazil-Mobile TIM_55117963,55117963,1328
Brazil-Mobile TIM_55117964,55117964,1328
Brazil-Mobile TIM_55117965,55117965,1328
Brazil-Mobile TIM_55117966,55117966,1328
